    INFO: 2026-02-02 10:23:00,665:               log.py:   20: Logging to /Users/gorkemcetin/verifywise/docs/mdpdf.log
   DEBUG: 2026-02-02 10:23:01,411:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,412:      pdf_renderer.py:  470: printSegment:  FRIA Assessment template
   DEBUG: 2026-02-02 10:23:01,412:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,413:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,413:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,413:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,414:      pdf_renderer.py:  470: printSegment:  Fairness metrics integration
   DEBUG: 2026-02-02 10:23:01,414:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,415:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,415:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,416:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,416:      pdf_renderer.py:  470: printSegment:  Model Cards PDF export
   DEBUG: 2026-02-02 10:23:01,417:      pdf_renderer.py:  470: printSegment: Phase 2 (Q2 2026): Enterprise Features
   DEBUG: 2026-02-02 10:23:01,417:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,417:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,418:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,418:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,419:      pdf_renderer.py:  470: printSegment:  Custom Assessment Builder
   DEBUG: 2026-02-02 10:23:01,419:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,420:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,421:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,421:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,422:      pdf_renderer.py:  470: printSegment:  Custom Attributes system
   DEBUG: 2026-02-02 10:23:01,422:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,423:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,423:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,423:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,424:      pdf_renderer.py:  470: printSegment:  Saved Views
   DEBUG: 2026-02-02 10:23:01,424:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,425:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,425:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,426:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,426:      pdf_renderer.py:  470: printSegment:  OECD Framework support
   DEBUG: 2026-02-02 10:23:01,427:      pdf_renderer.py:  470: printSegment: Phase 3 (Q3 2026): Integrations
   DEBUG: 2026-02-02 10:23:01,427:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,428:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,428:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,428:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,429:      pdf_renderer.py:  470: printSegment:  Azure ML Studio integration
   DEBUG: 2026-02-02 10:23:01,429:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,429:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,429:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,430:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,431:      pdf_renderer.py:  470: printSegment:  Amazon SageMaker integration
   DEBUG: 2026-02-02 10:23:01,431:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,431:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,432:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,432:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,432:      pdf_renderer.py:  470: printSegment:  Google Vertex AI integration
   DEBUG: 2026-02-02 10:23:01,433:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,433:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,433:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,434:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,434:      pdf_renderer.py:  470: printSegment:  Databricks Unity Catalog
   DEBUG: 2026-02-02 10:23:01,434:      pdf_renderer.py:  470: printSegment: Phase 4 (Q4 2026): Advanced Capabilities
   DEBUG: 2026-02-02 10:23:01,435:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,435:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,435:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,435:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,436:      pdf_renderer.py:  470: printSegment:  Visual Workflow Designer
   DEBUG: 2026-02-02 10:23:01,436:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,436:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,437:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,437:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,437:      pdf_renderer.py:  470: printSegment:  Hugging Face Gallery
   DEBUG: 2026-02-02 10:23:01,438:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,438:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,438:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,438:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,439:      pdf_renderer.py:  470: printSegment:  UK ICO Framework
   DEBUG: 2026-02-02 10:23:01,439:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,439:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-02-02 10:23:01,440:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,440:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-02-02 10:23:01,441:      pdf_renderer.py:  470: printSegment:  AI Law Tracker
   DEBUG: 2026-02-02 10:23:01,441:      pdf_renderer.py:  470: printSegment: 14. Conclusion
   DEBUG: 2026-02-02 10:23:01,442:      pdf_renderer.py:  470: printSegment: 14.1 Competitive Position
   DEBUG: 2026-02-02 10:23:01,444:      pdf_renderer.py:  470: printSegment: VerifyWise has established a strong position in the AI governance market with unique technical capabilities that
   DEBUG: 2026-02-02 10:23:01,444:      pdf_renderer.py:  470: printSegment: differentiate it from OneTrust:
   DEBUG: 2026-02-02 10:23:01,445:      pdf_renderer.py:  470: printSegment: VerifyWise Competitive Moat:
   DEBUG: 2026-02-02 10:23:01,445:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2026-02-02 10:23:01,446:      pdf_renderer.py:  470: printSegment: Self-hosted deployment
   DEBUG: 2026-02-02 10:23:01,446:      pdf_renderer.py:  470: printSegment:  for data sovereignty
   DEBUG: 2026-02-02 10:23:01,446:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2026-02-02 10:23:01,447:      pdf_renderer.py:  470: printSegment: AI Detection
   DEBUG: 2026-02-02 10:23:01,447:      pdf_renderer.py:  470: printSegment:  for shadow AI discovery
   DEBUG: 2026-02-02 10:23:01,448:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2026-02-02 10:23:01,448:      pdf_renderer.py:  470: printSegment: Content Authenticity (C2PA)
   DEBUG: 2026-02-02 10:23:01,448:      pdf_renderer.py:  470: printSegment:  for Article 50 compliance
   DEBUG: 2026-02-02 10:23:01,449:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2026-02-02 10:23:01,449:      pdf_renderer.py:  470: printSegment: LLM Evals
   DEBUG: 2026-02-02 10:23:01,449:      pdf_renderer.py:  470: printSegment:  for technical AI evaluation
   DEBUG: 2026-02-02 10:23:01,450:      pdf_renderer.py:  470: printSegment:  5 
   DEBUG: 2026-02-02 10:23:01,451:      pdf_renderer.py:  470: printSegment: Source-available code
   DEBUG: 2026-02-02 10:23:01,451:      pdf_renderer.py:  470: printSegment:  for transparency
   DEBUG: 2026-02-02 10:23:01,451:      pdf_renderer.py:  470: printSegment:  6 
   DEBUG: 2026-02-02 10:23:01,452:      pdf_renderer.py:  470: printSegment: MLFlow integration
   DEBUG: 2026-02-02 10:23:01,452:      pdf_renderer.py:  470: printSegment:  for MLOps workflows
   DEBUG: 2026-02-02 10:23:01,453:      pdf_renderer.py:  470: printSegment: Areas Where OneTrust Leads:
   DEBUG: 2026-02-02 10:23:01,453:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2026-02-02 10:23:01,454:      pdf_renderer.py:  470: printSegment: Breadth of regulatory frameworks
   DEBUG: 2026-02-02 10:23:01,454:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2026-02-02 10:23:01,454:      pdf_renderer.py:  470: printSegment: Enterprise GRC integration
   DEBUG: 2026-02-02 10:23:01,455:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2026-02-02 10:23:01,455:      pdf_renderer.py:  470: printSegment: Assessment template ecosystem
   DEBUG: 2026-02-02 10:23:01,455:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2026-02-02 10:23:01,456:      pdf_renderer.py:  470: printSegment: Multi-cloud AI discovery
   DEBUG: 2026-02-02 10:23:01,456:      pdf_renderer.py:  470: printSegment:  5 
   DEBUG: 2026-02-02 10:23:01,457:      pdf_renderer.py:  470: printSegment: Regulatory intelligence (DataGuidance)
   DEBUG: 2026-02-02 10:23:01,457:      pdf_renderer.py:  470: printSegment: 14.2 Strategic Recommendations
   DEBUG: 2026-02-02 10:23:01,458:      pdf_renderer.py:  470: printSegment: Short-term (6 months):
   DEBUG: 2026-02-02 10:23:01,458:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,459:      pdf_renderer.py:  470: printSegment: Address critical EU AI Act compliance gaps (Dataset, FRIA)
   DEBUG: 2026-02-02 10:23:01,459:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,460:      pdf_renderer.py:  470: printSegment: Add fairness metrics for bias detection
   DEBUG: 2026-02-02 10:23:01,460:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,461:      pdf_renderer.py:  470: printSegment: Implement Model Cards for standardized documentation
   DEBUG: 2026-02-02 10:23:01,461:      pdf_renderer.py:  470: printSegment: Medium-term (12 months):
   DEBUG: 2026-02-02 10:23:01,461:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,462:      pdf_renderer.py:  470: printSegment: Build Assessment Template Builder for customer flexibility
   DEBUG: 2026-02-02 10:23:01,462:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,463:      pdf_renderer.py:  470: printSegment: Add cloud AI platform integrations
   DEBUG: 2026-02-02 10:23:01,463:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,464:      pdf_renderer.py:  470: printSegment: Expand framework coverage (OECD, UK ICO)
   DEBUG: 2026-02-02 10:23:01,464:      pdf_renderer.py:  470: printSegment: Long-term (18+ months):
   DEBUG: 2026-02-02 10:23:01,465:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,465:      pdf_renderer.py:  470: printSegment: Develop regulatory intelligence capabilities
   DEBUG: 2026-02-02 10:23:01,466:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,466:      pdf_renderer.py:  470: printSegment: Build visual workflow designer
   DEBUG: 2026-02-02 10:23:01,466:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-02-02 10:23:01,467:      pdf_renderer.py:  470: printSegment: Create ecosystem integrations (TPRM, Privacy)
   DEBUG: 2026-02-02 10:23:01,467:      pdf_renderer.py:  470: printSegment: 14.3 Final Assessment
   DEBUG: 2026-02-02 10:23:01,468:      pdf_renderer.py:  470: printSegment: VerifyWise is well-positioned as the leading 
   DEBUG: 2026-02-02 10:23:01,468:      pdf_renderer.py:  470: printSegment: open-source AI governance platform
   DEBUG: 2026-02-02 10:23:01,480:      pdf_renderer.py:  470: printSegment:  with unique technical
   DEBUG: 2026-02-02 10:23:01,489:      pdf_renderer.py:  470: printSegment: capabilities. By addressing the identified gaps, particularly in dataset management, FRIA assessments, and cloud
   DEBUG: 2026-02-02 10:23:01,492:      pdf_renderer.py:  470: printSegment: integrations, VerifyWise can achieve feature parity with enterprise solutions while maintaining its competitive
   DEBUG: 2026-02-02 10:23:01,493:      pdf_renderer.py:  470: printSegment: advantages in technical AI governance, transparency, and deployment flexibility.
   DEBUG: 2026-02-02 10:23:01,494:      pdf_renderer.py:  470: printSegment: The platform
   DEBUG: 2026-02-02 10:23:01,494:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-02-02 10:23:01,498:      pdf_renderer.py:  470: printSegment: s focus on EU AI Act compliance, combined with unique features like AI Detection and C2PA
   DEBUG: 2026-02-02 10:23:01,500:      pdf_renderer.py:  470: printSegment: watermarking, provides a compelling value proposition for organizations seeking comprehensive AI governance
   DEBUG: 2026-02-02 10:23:01,500:      pdf_renderer.py:  470: printSegment: without vendor lock-in.
   DEBUG: 2026-02-02 10:23:01,502:      pdf_renderer.py:  470: printSegment: Document prepared for internal strategic planning purposes.
   DEBUG: 2026-02-02 10:23:01,503:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:  470: printSegment: Last updated: February 2026
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 0, [1, 'VerifyWise vs OneTrust AI Governance', 1, 68.0]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 1, [2, 'Comprehensive Feature Comparison Report', 1, 106.0]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 2, [2, 'Table of Contents', 1, 169.60000000000002]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 3, [2, '1. Executive Summary', 1, 395.20000000000005]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 4, [3, 'Key Findings', 1, 470.40000000000003]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 5, [3, 'Strategic Assessment', 1, 565.1999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 6, [2, '2. Platform Overview', 2, 140.8]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 7, [3, '2.1 VerifyWise Platform', 2, 174.00000000000003]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 8, [3, '2.2 OneTrust AI Governance', 2, 466.8]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 9, [2, '3. Inventory Management', 2, 682.0]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 10, [3, '3.1 Feature Comparison Matrix', 3, 72.0]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 11, [3, '3.2 VerifyWise Model Inventory', 3, 178.8]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 12, [3, '3.3 OneTrust Model Inventory', 3, 321.6]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 13, [3, '3.4 Dataset Management Gap', 3, 440.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 14, [2, '4. Risk Management', 3, 661.5999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 15, [3, '4.1 Feature Comparison Matrix', 3, 694.7999999999998]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 16, [3, '4.2 Risk Calculation Methodology', 4, 152.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 17, [3, '4.3 Fairness Metrics Gap', 4, 337.2]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 18, [2, '5. Compliance Frameworks', 4, 516.3999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 19, [3, '5.1 Framework Support Matrix', 4, 549.5999999999998]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 20, [3, '5.2 VerifyWise Framework Implementation', 4, 644.3999999999997]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 21, [3, '5.3 Framework Gap Recommendations', 5, 368.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 22, [2, '6. Assessments ', 5, 607.5999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 23, [3, '6.1 Feature Comparison Matrix', 5, 640.7999999999998]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 24, [3, '6.2 OneTrust Assessment Capabilities', 6, 98.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 25, [3, '6.3 Assessment Gap Recommendations', 6, 373.2]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 26, [2, '7. Workflow ', 6, 630.3999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 27, [3, '7.1 Feature Comparison Matrix', 6, 663.5999999999998]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 28, [3, '7.2 VerifyWise Automation Capabilities', 7, 110.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 29, [3, '7.3 Workflow Gap Recommendations', 7, 409.2]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 30, [2, '8. Reporting ', 7, 642.3999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 31, [3, '8.1 Feature Comparison Matrix', 7, 675.5999999999998]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 32, [3, '8.2 VerifyWise Reporting Capabilities', 8, 122.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 33, [3, '8.3 Model Cards Gap', 8, 421.2]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 34, [2, '9. Integrations', 8, 660.3999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 35, [3, '9.1 Feature Comparison Matrix', 8, 693.5999999999998]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 36, [3, '9.2 VerifyWise Integration Strengths', 9, 158.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 37, [3, '9.3 Cloud AI Platform Gap', 9, 445.2]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 38, [2, '10. Unique VerifyWise Features', 10, 134.8]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 39, [3, '10.1 AI Detection System', 10, 186.00000000000003]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 40, [3, '10.2 Content Authenticity (C2PA)', 10, 418.8]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 41, [3, '10.3 LLM Evaluation System', 10, 615.6]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 42, [3, '10.4 AI Trust Center', 11, 92.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 43, [3, '10.5 Additional Unique Features', 11, 211.20000000000002]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 44, [2, '11. Unique OneTrust Features', 11, 318.40000000000003]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 45, [3, '11.1 DataGuidance Regulatory Intelligence', 11, 369.6]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 46, [3, '11.2 Assessment Infrastructure', 11, 488.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 47, [3, '11.3 AI Systems Lifecycle', 11, 673.1999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 48, [3, '11.4 Multi-Cloud AI Discovery', 12, 140.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 49, [3, '11.5 Additional Unique Features', 12, 247.2]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 50, [2, '12. EU AI Act Compliance Coverage', 12, 342.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 51, [3, '12.1 Article-by-Article Comparison', 12, 375.59999999999997]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 52, [3, '12.2 Compliance Strengths', 12, 506.4]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 53, [3, '12.3 Critical Compliance Gaps', 12, 667.1999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 54, [2, '13. Gap Analysis ', 13, 260.8]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 55, [3, '13.1 Critical Priority (Must Have)', 13, 294.0]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 56, [3, '13.2 High Priority (Competitive Parity)', 13, 388.79999999999995]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 57, [3, '13.3 Medium Priority (Market Expansion)', 13, 471.5999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 58, [3, '13.4 Roadmap Recommendation', 13, 554.3999999999999]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 59, [2, '14. Conclusion', 14, 260.8]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 60, [3, '14.1 Competitive Position', 14, 294.0]
   DEBUG: 2026-02-02 10:23:01,504:      pdf_renderer.py:   53: 61, [3, '14.2 Strategic Recommendations', 14, 544.8]
   DEBUG: 2026-02-02 10:23:01,505:      pdf_renderer.py:   53: 62, [3, '14.3 Final Assessment', 15, 134.4]
